product_name,product_price,product_url,product_size,product_id,category,page_number
Kinder Bueno Milk And Hazelnuts Bars (172g) 4x43g,2.55,https://groceries.aldi.co.uk/en-GB/p-kinder-bueno-milk-and-hazelnuts-bars-172g-4x43g/5020411113828,4x43g,5020411113828,food-cupboard,21
Nutella® Hazelnut Spread With Cocoa 630g,4.39,https://groceries.aldi.co.uk/en-GB/p-nutella-hazelnut-spread-with-cocoa-630g/5020411121151,630g,5020411121151,food-cupboard,21
Kitkat 2 Finger Original (144.9g) 7 X 20.7g,1.35,https://groceries.aldi.co.uk/en-GB/p-kitkat-2-finger-original-1449g-7-x-207g/7613036680554,7 x 20,7613036680554,food-cupboard,21
Cadbury Dairy Milk Chocolate Bar 95g,1.29,https://groceries.aldi.co.uk/en-GB/p-cadbury-dairy-milk-chocolate-bar-95g/7622210497369,95g,7622210497369,food-cupboard,21
Cadbury Dairy Milk Fruit And Nut Chopped Chocolate Bar 95g,1.29,https://groceries.aldi.co.uk/en-GB/p-cadbury-dairy-milk-fruit-and-nut-chopped-chocolate-bar-95g/7622210497390,95g,7622210497390,food-cupboard,21
Cadbury Twirl Chocolate Bar 5 Pack 5 X 21.5g,1.29,https://groceries.aldi.co.uk/en-GB/p-cadbury-twirl-chocolate-bar-5-pack-5-x-215g/7622210989246,5 x 21,7622210989246,food-cupboard,21
Cadbury Crunchie Bars (104.4g) 4 X 26.1g,1.35,https://groceries.aldi.co.uk/en-GB/p-cadbury-crunchie-bars-1044g-4-x-261g/7622210989505,4 x 26,7622210989505,food-cupboard,21
Kinder Surprise Eggs 3 X 20 60g 3x20g,2.05,https://groceries.aldi.co.uk/en-GB/p-kinder-surprise-eggs-3-x-20-60g-3x20g/8000500026731,3x20g,8000500026731,food-cupboard,21
Tunnock's Snowballs Coconut Covered Marshmallows 6x30g,1.19,https://groceries.aldi.co.uk/en-GB/p-tunnocks-snowballs-coconut-covered-marshmallows-6x30g/5010975040012,6x30g,5010975040012,food-cupboard,21
Heinz Cream Of Tomato Soup 4 X 400g,3.75,https://groceries.aldi.co.uk/en-GB/p-heinz-cream-of-tomato-soup4-x-400g/5000157062758,4 x 400g,5000157062758,food-cupboard,21
Pringles Original 165g,1.85,https://groceries.aldi.co.uk/en-GB/p-pringles-original-165g/5053990127726,165g,5053990127726,food-cupboard,21
Pringles Sour Cream & Onion 165g,1.85,https://groceries.aldi.co.uk/en-GB/p-pringles-sour-cream-onion-165g/5053990127740,165g,5053990127740,food-cupboard,21
Cadbury Double Decker Chocolate Bar 4 Pack 4x37.3g,1.35,https://groceries.aldi.co.uk/en-GB/p-cadbury-double-decker-chocolate-bar-4-pack-4x373g/7622201438630,4x37,7622201438630,food-cupboard,21
Mcvitie's Club Orange Chocolate Biscuit Bars 7 Pack,1.25,https://groceries.aldi.co.uk/en-GB/p-mcvities-club-orange-chocolate-biscuit-bars-7-pack/5000168210421,7 Pack,5000168210421,food-cupboard,21
Heinz Cream Of Chicken Soup 4 X 400g,3.75,https://groceries.aldi.co.uk/en-GB/p-heinz-cream-of-chicken-soup4-x-400g/5000157065032,4 x 400g,5000157065032,food-cupboard,21
Kellogg's Corn Flakes 500g,2.25,https://groceries.aldi.co.uk/en-GB/p-kelloggs-corn-flakes-500g/5059319014814,500g,5059319014814,food-cupboard,21
Lurpak Spreadable Slightly Salted Butter Blended With Rapeseed Oil 500g,3.99,https://groceries.aldi.co.uk/en-GB/p-lurpak-spreadable-slightly-salted-butter-blended-with-rapeseed-oil-500g/5740900805408,500g,5740900805408,food-cupboard,21
Kinder Medium Chocolate Bars (126g) 6x21g,1.65,https://groceries.aldi.co.uk/en-GB/p-kinder-medium-chocolate-bars-126g-6x21g/80310167,6x21g,80310167,food-cupboard,21
Heinz Beanz In A Rich Tomato Sauce 4 X 415g,3.75,https://groceries.aldi.co.uk/en-GB/p-heinz-beanz-in-a-rich-tomato-sauce-4-x-415g/5000157078797,4 x 415g,5000157078797,food-cupboard,21
Hellmann's Mayonnaise Light 430,2.49,https://groceries.aldi.co.uk/en-GB/p-hellmanns-mayonnaise-light-430/8722700479451,430,8722700479451,food-cupboard,21
Hellmann's Mayonnaise Real 430,2.49,https://groceries.aldi.co.uk/en-GB/p-hellmanns-mayonnaise-real-430/8722700479475,430,8722700479475,food-cupboard,21
Mcvitie's Milk Chocolate Digestive Biscuits 2x266g,2.65,https://groceries.aldi.co.uk/en-GB/p-mcvities-milk-chocolate-digestive-biscuits-2x266g/5000168034225,2x266g,5000168034225,food-cupboard,21
Golden Wonder Fully Flavoured Cheese & Onion 6x25g,1.29,https://groceries.aldi.co.uk/en-GB/p-golden-wonder-fully-flavoured-cheese-onion-6x25g/5010052108307,6x25g,5010052108307,food-cupboard,21
Kitkat Chunky Bars (160g) 4 X 40g,1.50,https://groceries.aldi.co.uk/en-GB/p-kitkat-chunky-bars-160g-4-x-40g/7613037051179,4 x 40g,7613037051179,food-cupboard,21
Knorr Stock Pots Chicken 8x28g,2.79,https://groceries.aldi.co.uk/en-GB/p-knorr-stock-pots-chicken-8x28g/8712566479368,8x28g,8712566479368,food-cupboard,21
Knorr Stock Pot Vegetable 8x28g,2.79,https://groceries.aldi.co.uk/en-GB/p-knorr-stock-pot-vegetable-8x28g/8712566479665,8x28g,8712566479665,food-cupboard,21
Knorr Stock Pots Beef 224g,2.79,https://groceries.aldi.co.uk/en-GB/p-knorr-stock-pots-beef-224g/8712566479726,224g,8712566479726,food-cupboard,21
Weetabix Cereal 36 X Biscuits,4.09,https://groceries.aldi.co.uk/en-GB/p-weetabix-cereal-36-x-biscuits/5010029202410,36 x Biscuits,5010029202410,food-cupboard,21
Kellogg's Crunchy Nut 300g,2.25,https://groceries.aldi.co.uk/en-GB/p-kelloggs-crunchy-nut-300g/5053827209762,300g,5053827209762,food-cupboard,21
Mcvitie's 7 Gold Bars 124g,1.25,https://groceries.aldi.co.uk/en-GB/p-mcvities-7-gold-bars-124g/5000168218663,124g,5000168218663,food-cupboard,21
Mini Cheddars Jacob's Original 14 X Pack,2.75,https://groceries.aldi.co.uk/en-GB/p-mini-cheddars-jacobs-original-14-x-pack/5000168035055,14 x Pack,5000168035055,food-cupboard,21
Heinz Tomato Ketchup 650g,3.39,https://groceries.aldi.co.uk/en-GB/p-heinz-tomato-ketchup650g/5000157140241,650g,5000157140241,food-cupboard,21
Heinz 50% Less Sugar & Salt Tomato Ketchup 625g,3.39,https://groceries.aldi.co.uk/en-GB/p-heinz-50-less-sugar-salt-tomato-ketchup625g/5000157140258,625g,5000157140258,food-cupboard,21
Heinz Spaghetti 4 X 400g,2.99,https://groceries.aldi.co.uk/en-GB/p-heinz-spaghetti-4-x-400g/5000157026224,4 x 400g,5000157026224,food-cupboard,21
Heinz Hoops 4 X 400g,2.99,https://groceries.aldi.co.uk/en-GB/p-heinz-hoops-4-x-400g/5000157075932,4 x 400g,5000157075932,food-cupboard,21
Crestwood Mac & Cheese Crispbakes 227g/2 Pack,1.49,https://groceries.aldi.co.uk/en-GB/p-crestwood-mac-cheese-crispbakes-227g2-pack/4088600295787,227g,4088600295787,chilled-food,22
The Deli Reduced Fat Sour Cream & Chive Dip 200g,0.89,https://groceries.aldi.co.uk/en-GB/p-the-deli-reduced-fat-sour-cream-chive-dip200g/4088600300160,200g,4088600300160,chilled-food,22
Inspired Cuisine Pulled Beef & Bean Chilli 380g,2.69,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-pulled-beef-bean-chilli-380g/4088600252339,380g,4088600252339,chilled-food,22
Dessert Menu Jam & Cream Doughnuts 136g/2 Pack,0.75,https://groceries.aldi.co.uk/en-GB/p-dessert-menu-jam-cream-doughnuts-136g2-pack/4088600345116,136g,4088600345116,chilled-food,22
Nature's Pick Scottish Ready Baked Potatoes 500g/2 Pack,1.39,https://groceries.aldi.co.uk/en-GB/p-natures-pick-scottish-ready-baked-potatoes-500g2-pack/4088600295329,500g,4088600295329,chilled-food,22
Glen Lochy Scottish Natural Cottage Cheese 300g,1.09,https://groceries.aldi.co.uk/en-GB/p-glen-lochy-scottish-natural-cottage-cheese-300g/4088600243641,300g,4088600243641,chilled-food,22
Brooklea Apple & Raspberry Rice 6x180g,2.49,https://groceries.aldi.co.uk/en-GB/p-brooklea-apple-raspberry-rice-6x180g/4088600252667,6x180g,4088600252667,chilled-food,22
Brooklea Strawberry & Original Rice Puddings 6x180g,2.49,https://groceries.aldi.co.uk/en-GB/p-brooklea-strawberry-original-rice-puddings-6x180g/4088600252674,6x180g,4088600252674,chilled-food,22
McCallums Scottish Double Cream 300ml,0.99,https://groceries.aldi.co.uk/en-GB/p-mccallums-scottish-double-cream-300ml/4088600255590,300ml,4088600255590,chilled-food,22
McCallums Scottish Single Cream 300ml,0.99,https://groceries.aldi.co.uk/en-GB/p-mccallums-scottish-single-cream-300ml/4088600255613,300ml,4088600255613,chilled-food,22
Emporium Original Cheese Slices 200g/8 Pack,0.99,https://groceries.aldi.co.uk/en-GB/p-emporium-original-cheese-slices-200g8-pack/4088600259604,200g,4088600259604,chilled-food,22
Emporium Light Cheese Slices 200g/8 Pack,0.99,https://groceries.aldi.co.uk/en-GB/p-emporium-light-cheese-slices-200g8-pack/4088600259611,200g,4088600259611,chilled-food,22
Frasers Macaroni Cheese 400g,1.99,https://groceries.aldi.co.uk/en-GB/p-frasers-macaroni-cheese-400g/4088600260648,400g,4088600260648,chilled-food,22
Frasers Macaroni Cheese 250g,1.49,https://groceries.aldi.co.uk/en-GB/p-frasers-macaroni-cheese-250g/4088600260662,250g,4088600260662,chilled-food,22
Frasers Haggis Neeps & Tatties 340g,1.49,https://groceries.aldi.co.uk/en-GB/p-frasers-haggis-neeps-tatties-340g/4088600260686,340g,4088600260686,chilled-food,22
Frasers Stovies 340g,1.49,https://groceries.aldi.co.uk/en-GB/p-frasers-stovies-340g/4088600260693,340g,4088600260693,chilled-food,22
Frasers Mince & Tatties 340g,1.49,https://groceries.aldi.co.uk/en-GB/p-frasers-mince-tatties-340g/4088600260709,340g,4088600260709,chilled-food,22
Specially Selected Devonshire Style Fudge Luxury Yogurt 150g,0.59,https://groceries.aldi.co.uk/en-GB/p-specially-selected-devonshire-style-fudge-luxury-yogurt-150g/4088600261263,150g,4088600261263,chilled-food,22
Brooklea Mango Papaya & Passion Fruit Yogurt 450g,0.95,https://groceries.aldi.co.uk/en-GB/p-brooklea-mango-papaya-passion-fruit-yogurt-450g/4088600265933,450g,4088600265933,chilled-food,22
Brooklea Fat Free Strawberry Yogurt 450g,0.95,https://groceries.aldi.co.uk/en-GB/p-brooklea-fat-free-strawberry-yogurt-450g/4088600265940,450g,4088600265940,chilled-food,22
Brooklea Fat Free Vanilla Yogurt 450g,0.95,https://groceries.aldi.co.uk/en-GB/p-brooklea-fat-free-vanilla-yogurt-450g/4088600265957,450g,4088600265957,chilled-food,22
Brooklea Greek Style Natural Yogurt 500g,0.85,https://groceries.aldi.co.uk/en-GB/p-brooklea-greek-style-natural-yogurt-500g/4088600266008,500g,4088600266008,chilled-food,22
McCallums Full Fat Natural Yogurt 500g,0.75,https://groceries.aldi.co.uk/en-GB/p-mccallums-full-fat-natural-yogurt-500g/4088600273945,500g,4088600273945,chilled-food,22
McCallums Fat Free Natural Yogurt 500g,0.35,https://groceries.aldi.co.uk/en-GB/p-mccallums-fat-free-natural-yogurt-500g/4088600273969,500g,4088600273969,chilled-food,22
Emporium British Mature 50% Lighter Cheddar Cheese 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-emporium-british-mature-50-lighter-cheddar-cheese-400g/4088600278612,400g,4088600278612,chilled-food,22
Emporium Lighter Mature Cheddar 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-emporium-lighter-mature-cheddar-400g/4088600280172,400g,4088600280172,chilled-food,22
Brooklea Greek Style Fat Free Natural Yogurt 1kg,1.65,https://groceries.aldi.co.uk/en-GB/p-brooklea-greek-style-fat-free-natural-yogurt-1kg/4088600284880,1kg,4088600284880,chilled-food,22
Brooklea Greek Style Natural Yogurt 1kg,1.65,https://groceries.aldi.co.uk/en-GB/p-brooklea-greek-style-natural-yogurt-1kg/4088600284897,1kg,4088600284897,chilled-food,22
Brooklea Fat Free Natural Yogurt 500g,0.35,https://groceries.aldi.co.uk/en-GB/p-brooklea-fat-free-natural-yogurt-500g/4088600284910,500g,4088600284910,chilled-food,22
Brooklea Fat Free Natural Greek Style Yogurt 500g,0.85,https://groceries.aldi.co.uk/en-GB/p-brooklea-fat-free-natural-greek-style-yogurt-500g/4088600284941,500g,4088600284941,chilled-food,22
Eat & Go Ready To Eat Snackin' Roasted Chicken 90g,0.99,https://groceries.aldi.co.uk/en-GB/p-eat-go-ready-to-eat-snackin-roasted-chicken-90g/4088600286655,90g,4088600286655,chilled-food,22
Eat & Go Ready To Eat Snackin' Southern Fried Chicken 90g,0.99,https://groceries.aldi.co.uk/en-GB/p-eat-go-ready-to-eat-snackin-southern-fried-chicken-90g/4088600286662,90g,4088600286662,chilled-food,22
Frasers Kidz Macaroni Cheese 275g,1.69,https://groceries.aldi.co.uk/en-GB/p-frasers-kidz-macaroni-cheese-275g/4088600290553,275g,4088600290553,chilled-food,22
Frasers Kidz Pasta Bolognese 275g,1.69,https://groceries.aldi.co.uk/en-GB/p-frasers-kidz-pasta-bolognese-275g/4088600290560,275g,4088600290560,chilled-food,22
Brooklea Original Yogurt Drink With Added Lactobacillus Casei 12x100g,2.59,https://groceries.aldi.co.uk/en-GB/p-brooklea-original-yogurt-drink-with-added-lactobacillus-casei-12x100g/4088600290997,12x100g,4088600290997,chilled-food,22
Brooklea Fat Free Multifruit Yogurt Drinks 12x100g,2.59,https://groceries.aldi.co.uk/en-GB/p-brooklea-fat-free-multifruit-yogurt-drinks-12x100g/4088600291000,12x100g,4088600291000,chilled-food,22
Hartley's Strawberry Seedless 300g,1.49,https://groceries.aldi.co.uk/en-GB/p-hartleys-strawberry-seedless-300g/5060391624518,300g,5060391624518,food-cupboard,22
Claylands Biscuits Bourbon Creams 200g,0.39,https://groceries.aldi.co.uk/en-GB/p-claylands-biscuits-bourbon-creams-200g/5056484800075,200g,5056484800075,food-cupboard,22
Cheerios Multigrain 300g,1.99,https://groceries.aldi.co.uk/en-GB/p-cheerios-multigrain-300g/7613038969510,300g,7613038969510,food-cupboard,22
Millions Bubblegum Flavour 45g,0.49,https://groceries.aldi.co.uk/en-GB/p-millions-bubblegum-flavour-45g/5017375034016,45g,5017375034016,food-cupboard,22
Millions Strawberry 45g,0.49,https://groceries.aldi.co.uk/en-GB/p-millions-strawberry-45g/5017375034009,45g,5017375034009,food-cupboard,22
Walkers Classic Pack 12 X 25g,2.99,https://groceries.aldi.co.uk/en-GB/p-walkers-classic-pack-12-x-25g/5000328992594,12 x 25g,5000328992594,food-cupboard,22
Snickers Bars (166.8g) 4 X 41.7g,1.75,https://groceries.aldi.co.uk/en-GB/p-snickers-bars-1668g-4-x-417g/5000159550345,4 x 41,5000159550345,food-cupboard,22
Mars Caramel Nougat & Milk Chocolate Bars Multipack 39.4g,1.75,https://groceries.aldi.co.uk/en-GB/p-mars-caramel-nougat-milk-chocolate-bars-multipack-394g/5000159551823,39,5000159551823,food-cupboard,22
Claylands Biscuits Custard Creams 200g,0.30,https://groceries.aldi.co.uk/en-GB/p-claylands-biscuits-custard-creams-200g/5056484800068,200g,5056484800068,food-cupboard,22
Specially Selected Horseradish Sauce 170g,1.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-horseradish-sauce-170g/4088600570969,170g,4088600570969,food-cupboard,22
Cadbury Milk Tray 360g,3.99,https://groceries.aldi.co.uk/en-GB/p-cadbury-milk-tray-360g/7622201725976,360g,7622201725976,food-cupboard,22
Bramwells Cheese Sauce Mix 40g,0.49,https://groceries.aldi.co.uk/en-GB/p-bramwells-cheese-sauce-mix-40g/4088600571904,40g,4088600571904,food-cupboard,22
Bramwells Peppercorn Simmer Sauce Mix 25g,0.49,https://groceries.aldi.co.uk/en-GB/p-bramwells-peppercorn-simmer-sauce-mix-25g/4088600571911,25g,4088600571911,food-cupboard,22
Bramwells Parsley Simmer Sauce Mix 20g,0.49,https://groceries.aldi.co.uk/en-GB/p-bramwells-parsley-simmer-sauce-mix-20g/4088600571928,20g,4088600571928,food-cupboard,22
Hartley's Blackcurrant 300g,1.49,https://groceries.aldi.co.uk/en-GB/p-hartleys-blackcurrant-300g/5060391624471,300g,5060391624471,food-cupboard,22
Hartley's Apricot 300g,1.49,https://groceries.aldi.co.uk/en-GB/p-hartleys-apricot-300g/5060391624495,300g,5060391624495,food-cupboard,22
Carnation ® Sweetened Condensed Milk Can 397g,1.75,https://groceries.aldi.co.uk/en-GB/p-carnation-sweetened-condensed-milk-can-397g/8715000934720,397g,8715000934720,food-cupboard,22
Snackrite Sour Cream Popouts 23g,0.65,https://groceries.aldi.co.uk/en-GB/p-snackrite-sour-cream-popouts-23g/4088600570013,23g,4088600570013,food-cupboard,22
Specially Selected Mint Sauce 180g,1.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-mint-sauce-180g/4088600570976,180g,4088600570976,food-cupboard,22
Specially Selected Bramley Apple Sauce 200g,1.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-bramley-apple-sauce-200g/4088600570983,200g,4088600570983,food-cupboard,22
Galaxy Ripple Chocolate Bars Multipack 4 X 30g,1.75,https://groceries.aldi.co.uk/en-GB/p-galaxy-ripple-chocolate-bars-multipack-4-x-30g/5000159553896,4 x 30g,5000159553896,food-cupboard,22
Walkers Wotsits Really Cheesy Multipack Snacks Crisps 12 X 16.5g,2.99,https://groceries.aldi.co.uk/en-GB/p-walkers-wotsits-really-cheesy-multipack-snacks-crisps-12-x-165g/5000328288529,12 x 16,5000328288529,food-cupboard,22
Walkers Quavers Cheese Multipack Snacks Crisps 12 X 16g,2.99,https://groceries.aldi.co.uk/en-GB/p-walkers-quavers-cheese-multipack-snacks-crisps-12-x-16g/5000328868394,12 x 16g,5000328868394,food-cupboard,22
Flora Buttery 450g,1.89,https://groceries.aldi.co.uk/en-GB/p-flora-buttery-450g/8719200269743,450g,8719200269743,food-cupboard,22
Flora Lighter 450g,1.89,https://groceries.aldi.co.uk/en-GB/p-flora-lighter-450g/8719200269934,450g,8719200269934,food-cupboard,22
Snackrite BBQ Popouts 23g,0.65,https://groceries.aldi.co.uk/en-GB/p-snackrite-bbq-popouts-23g/4088600570006,23g,4088600570006,food-cupboard,22
M&M's Crunchy Peanut & Milk Chocolate Bites Pouch Bag 125g,1.65,https://groceries.aldi.co.uk/en-GB/p-mms-crunchy-peanut-milk-chocolate-bites-pouch-bag-125g/5000159472531,125g,5000159472531,food-cupboard,22
M&M's Milk Chocolate Bites Pouch Bag 125g,1.65,https://groceries.aldi.co.uk/en-GB/p-mms-milk-chocolate-bites-pouch-bag-125g/5000159472579,125g,5000159472579,food-cupboard,22
Swizzels Drumstick Squashies Sour Cherry & Apple Flavour 140g,0.99,https://groceries.aldi.co.uk/en-GB/p-swizzels-drumstick-squashies-sour-cherry-apple-flavour-140g/5010478051140,140g,5010478051140,food-cupboard,22
Swizzels Drumstick Squashies Original Raspberry & Milk Flavour 140g,0.99,https://groceries.aldi.co.uk/en-GB/p-swizzels-drumstick-squashies-original-raspberry-milk-flavour-140g/5010478014510,140g,5010478014510,food-cupboard,22
Specially Selected Creamy & Peppery Peppercorn & Brandy Pour Over Sauce 200g,1.69,https://groceries.aldi.co.uk/en-GB/p-specially-selected-creamy-peppery-peppercorn-brandy-pour-over-sauce-200g/4088600571478,200g,4088600571478,food-cupboard,22
Specially Selected Rich & Smooth Vintage Cheddar Cheese Pour Over Sauce 200g,1.69,https://groceries.aldi.co.uk/en-GB/p-specially-selected-rich-smooth-vintage-cheddar-cheese-pour-over-sauce-200g/4088600571485,200g,4088600571485,food-cupboard,22
Specially Selected Sweet & Tart Bramley Apple & Cider Pour Over Sauce 200g,1.69,https://groceries.aldi.co.uk/en-GB/p-specially-selected-sweet-tart-bramley-apple-cider-pour-over-sauce-200g/4088600571508,200g,4088600571508,food-cupboard,22
Snackrite BBQ Curlers 6x16g,1.25,https://groceries.aldi.co.uk/en-GB/p-snackrite-bbq-curlers-6x16g/4088600572062,6x16g,4088600572062,food-cupboard,22
Snackrite Salt & Vinegar Curlers 6x16g,1.25,https://groceries.aldi.co.uk/en-GB/p-snackrite-salt-vinegar-curlers-6x16g/4088600572079,6x16g,4088600572079,food-cupboard,22
Whitworths Dark Soft Brown Sugar 500g,1.09,https://groceries.aldi.co.uk/en-GB/p-whitworths-dark-soft-brown-sugar-500g/5013026088957,500g,5013026088957,food-cupboard,22
The Deli Creamy Coleslaw 600g,1.09,https://groceries.aldi.co.uk/en-GB/p-the-deli-creamy-coleslaw-600g/4088600291383,600g,4088600291383,chilled-food,23
Brooklea Thick & Creamy Apricot Yogurt 150g,0.49,https://groceries.aldi.co.uk/en-GB/p-brooklea-thick-creamy-apricot-yogurt-150g/4088600291857,150g,4088600291857,chilled-food,23
Brooklea Thick & Creamy Raspberry Yogurt 150g,0.49,https://groceries.aldi.co.uk/en-GB/p-brooklea-thick-creamy-raspberry-yogurt-150g/4088600291864,150g,4088600291864,chilled-food,23
Brooklea Thick & Creamy Strawberry Yogurt 150g,0.49,https://groceries.aldi.co.uk/en-GB/p-brooklea-thick-creamy-strawberry-yogurt-150g/4088600291871,150g,4088600291871,chilled-food,23
Brooklea Peach & Passion Fruit Thick & Creamy Yogurt 150g,0.49,https://groceries.aldi.co.uk/en-GB/p-brooklea-peach-passion-fruit-thick-creamy-yogurt-150g/4088600291888,150g,4088600291888,chilled-food,23
The Deli Original Meatster<br/>10 Mini 100g,1.99,https://groceries.aldi.co.uk/en-GB/p-the-deli-original-meatsterbr10-mini-100g/4088600296029,100g,4088600296029,chilled-food,23
Cowbelle British Filtered Whole Milk 2l,1.55,https://groceries.aldi.co.uk/en-GB/p-cowbelle-british-filtered-whole-milk-2l/4088600297002,2L,4088600297002,chilled-food,23
Plant Menu Mushroom Bolognese 380g,1.99,https://groceries.aldi.co.uk/en-GB/p-plant-menu-mushroom-bolognese-380g/4088600297569,380g,4088600297569,chilled-food,23
Specially Selected Welsh Butter With Sea Salt Crystals From Anglesey 250g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-welsh-butter-with-sea-salt-crystals-from-anglesey-250g/4088600301365,250g,4088600301365,chilled-food,23
Cowbelle Lush British Strawberry Flavoured Milk 1% Fat 1l,0.89,https://groceries.aldi.co.uk/en-GB/p-cowbelle-lush-british-strawberry-flavoured-milk-1-fat-1l/4088600311067,1L,4088600311067,chilled-food,23
Cowbelle Lush British Chocolate Flavoured 1% Fat Milk 1l,0.89,https://groceries.aldi.co.uk/en-GB/p-cowbelle-lush-british-chocolate-flavoured-1-fat-milk-1l/4088600311074,1L,4088600311074,chilled-food,23
Cowbelle Lush British Chocolate Fudge Flavour 1% Fat Milk 1l,0.89,https://groceries.aldi.co.uk/en-GB/p-cowbelle-lush-british-chocolate-fudge-flavour-1-fat-milk-1l/4088600311111,1L,4088600311111,chilled-food,23
Cowbelle Lush British Banana Flavoured 1% Fat Milk 1l,0.89,https://groceries.aldi.co.uk/en-GB/p-cowbelle-lush-british-banana-flavoured-1-fat-milk-1l/4088600311128,1L,4088600311128,chilled-food,23
Ashfields Cooked Ham 115g,0.85,https://groceries.aldi.co.uk/en-GB/p-ashfields-cooked-ham-115g/4088600315744,115g,4088600315744,chilled-food,23
Ashfields Smoked Ham 300g,1.99,https://groceries.aldi.co.uk/en-GB/p-ashfields-smoked-ham-300g/4088600315751,300g,4088600315751,chilled-food,23
Ashfields Honey Cured Ham 300g,1.99,https://groceries.aldi.co.uk/en-GB/p-ashfields-honey-cured-ham-300g/4088600315768,300g,4088600315768,chilled-food,23
Ashfields British Pork Wafer Thin Cooked Ham 400g,1.95,https://groceries.aldi.co.uk/en-GB/p-ashfields-british-pork-wafer-thin-cooked-ham-400g/4088600315775,400g,4088600315775,chilled-food,23
Ashfields Dry Cured Honey Roast Ham 120g,1.49,https://groceries.aldi.co.uk/en-GB/p-ashfields-dry-cured-honey-roast-ham-120g/4088600315782,120g,4088600315782,chilled-food,23
Ashfields Wafer Thin Smoked Ham 400g,2.29,https://groceries.aldi.co.uk/en-GB/p-ashfields-wafer-thin-smoked-ham-400g/4088600315799,400g,4088600315799,chilled-food,23
Ashfields Wafer Thin Honey Roasted Ham 400g,2.29,https://groceries.aldi.co.uk/en-GB/p-ashfields-wafer-thin-honey-roasted-ham-400g/4088600315805,400g,4088600315805,chilled-food,23
Ashfields Dry Cured Breaded Ham 120g,1.49,https://groceries.aldi.co.uk/en-GB/p-ashfields-dry-cured-breaded-ham-120g/4088600315812,120g,4088600315812,chilled-food,23
Specially Selected British Outdoor Bred Thick Cut Oak Smoked Ham 130g,2.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-british-outdoor-bred-thick-cut-oak-smoked-ham-130g/4088600315829,130g,4088600315829,chilled-food,23
Ashfields No Added Water British Pork Lunch Tongue 100g,1.29,https://groceries.aldi.co.uk/en-GB/p-ashfields-no-added-water-british-pork-lunch-tongue-100g/4088600315836,100g,4088600315836,chilled-food,23
Specially Selected English Blossom Honey Roast Thick Cut Wiltshire Ham 130g/3 Pack,2.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-english-blossom-honey-roast-thick-cut-wiltshire-ham-130g3-pack/4088600315928,130g,4088600315928,chilled-food,23
Cowbelle Sterilised Whole Milk 1l,1.29,https://groceries.aldi.co.uk/en-GB/p-cowbelle-sterilised-whole-milk-1l/4088600318509,1L,4088600318509,chilled-food,23
Specially Selected Tomato & Lentil Soup 600g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-tomato-lentil-soup600g/4088600319261,600g,4088600319261,chilled-food,23
Specially Selected Balsamic Onion & Mature Cheddar Cheese Quiche 400g,2.85,https://groceries.aldi.co.uk/en-GB/p-specially-selected-balsamic-onion-mature-cheddar-cheese-quiche-400g/4088600319650,400g,4088600319650,chilled-food,23
Specially Selected Porcini Chanterelle & Truffle Mezzelune Pasta 250g,2.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-porcini-chanterelle-truffle-mezzelune-pasta-250g/4088600321226,250g,4088600321226,chilled-food,23
Specially Selected Buffalo Milk Ricotta & Spinach Ravioli 250g,2.19,https://groceries.aldi.co.uk/en-GB/p-specially-selected-buffalo-milk-ricotta-spinach-ravioli-250g/4088600321233,250g,4088600321233,chilled-food,23
Specially Selected Aromatic & Warming Moroccan Inspired Chicken Soup 600g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-aromatic-warming-moroccan-inspired-chicken-soup600g/4088600321370,600g,4088600321370,chilled-food,23
Crestwood Chicken Tikka Slices 300g/2 Pack,1.75,https://groceries.aldi.co.uk/en-GB/p-crestwood-chicken-tikka-slices-300g2-pack/4088600323961,300g,4088600323961,chilled-food,23
Specially Selected Stratford Blue Cheese 165g,2.49,https://groceries.aldi.co.uk/en-GB/p-specially-selected-stratford-blue-cheese-165g/4088600327167,165g,4088600327167,chilled-food,23
Specially Selected Mild & Creamy Burland Bloom 150g,2.49,https://groceries.aldi.co.uk/en-GB/p-specially-selected-mild-creamy-burland-bloom-150g/4088600327174,150g,4088600327174,chilled-food,23
Whitworths Light Soft Brown Sugar 500g,1.09,https://groceries.aldi.co.uk/en-GB/p-whitworths-light-soft-brown-sugar-500g/5013026088940,500g,5013026088940,food-cupboard,23
Specially Selected Pea & Ham Hock Soup 600g,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-pea-ham-hock-soup600g/4088600329864,600g,4088600329864,chilled-food,23
